PN,DESCRIPCION,VENDOR,PIECES PER BOX,OTROS,OTROS
SM37B06584,MEMORY MTC20F1045S1RC48BA2 32G W/CE M1a,,,M1191322-001,
SSS7B07230,SSD S MZ1L21T9HCLS-00AMV 2T M.2 M1a,,,M1159487-001,
SSS7B07231,SSD S MZCL23T8HCLS-00AMV 4T E1.S M1a,,,M1161592-001,
SR17B08393,RAID_CARD Brd 9500-16i HBA -CSP M1a,,,M1193522-002,
SSS7A75316,SSD HFS1T9GEEWX091N 1.92T E1.S M1,,,M1187346-001,
SM37A68876,MEMORY Sam M393A8G40BB4-CWE 64G M1a,,,M1194271-001,
SB27B02166,BDPLANAR PCBA+MECH MAIN BOARD F2010 ,,,M1125478-002,
SM17B05805,MECH_ASM 1047mm Slide Rail Extension-I,,,M1173314-001,
SC57B23645,CARDPOP C2080 1U FPGA Riser Card I-TW,,,M1126123-001,
SC17A98077,CABLE 1.5m Relay Cable,,,M1168811-001,
SSS7A75368,SSD H HFS1T9GEEWX132N 2T E1.S M1,,,M1205999-001,
SC57A45477,CARDPOP Sulfur Cardpop for AVA support,,,M1250825-001,
SSS7B08539,SSD H HFS3T8GDE0X098N 3.84T M.2 M1,,,M1204902-001,
SB47A39962,BRACKET PCI-e FH Dummy Bracket,,,No MSPN,
SB27B04312,BDPLANAR C2080 Motherboard Asm I-MX,,,M1119344-001,
SSA7B25826,SP Intel SPR 52C 350W Q172 M1,,,M1237249-001,
STC7A97749,TRANSCVR 10GbE SFP Miodule-F,,,M1014502-001,
SC87A50365,CHASSIS C2184-CHASSIS,,,No MSPN,
SC17A38011,CABLE NVME Cable,,,M1162835-001,
SC17A97750,CABLE 1.5m Relay Cable RoW-H,,,M1150995-001,
SB27A57651,ECAT_TLA Mg MB for M1 CascadeLake,,,M1126919-001,
SSA7B25825,SP Intel SPR 52C 350W Q17R M1,,,M1248921-001,
SB27B08287,BDPLANAR C2184 PVT MB,,,M1176261-001,
SB27B06498,BDPLANAR J2010 JBOD L6 Asm,,,M1074294-002,
SP57B23674,PWR_SUPPLY Lite On P2010 Power Supply,,,M1238046-001,
SB27B06497,BDPLANAR J2010 JBOD L6 Asm,,,M1074294-002,
SH47B20793,HEATSINK CPU_RHS,,,M1242424-001,
SC57A96518,CARDPOP PCBA+MECH MOTHERBOARD S2180,,,M1130000-002,
STA7B27547,ECAT_TLA Glacier Peak-DVT1_M1197260-922,,,M1197260-922,
STA7B27548,ECAT_TLA Glacier Peak-DVT1_M1197260-923,,,M1197260-923,
SC87B25035,CHASSIS C2288-2U-L3-ASSY_DVT-NCT2,,,M1210986-901,
SB27A88262,BDPLANAR C2288 DVT MB BOM A,,,M1206878-903,
STA7B08587,ECAT_TLA STRCNTRL 9500-8E,,,M1218316-001,
SF17B20789,FAN System_4056,,,M1202129-002,
STA7B05804,ECAT_TLA Celestial Peak FPGA Card I-TW,,,M1096519-005,
SC57B02154,CARDPOP PCIe Re-Timer Card,,,M1104230-002,
SC87A50367,CHASSIS C2184-CHASSIS,,,M1241694-001,
SB27A88255,BDPLANAR C2184 DVT3 MB,,,M1176260-908,
STA7B26671,ECAT_TLA C2184 PVT SCM assembly BOM D,,,M1180245-001,
STA7B01450,ECAT_TLA PCBA+MECH BACKPLANE E1.S,,,M1152284-002,
02YE628,MEMORY H 64G 4Rx4 2933 C-Die M1,,,M1103682-001,
SC87B04092,CHASSIS C2288_2U_CHASSIS_assy,,,M1210986-901,
SH47B04231,HEATSINK CPU HS,,,M1239946-001,
SF17B21454,FAN SN650C MLK 40mm 12V Fan-N,,,M1084359-001,
SM17B26002,MECH_ASM C2184_SLIDE_ RAIL,,,M1183378-001,
SN37A82261,NETWRK_CRD MCX653105A-HDAT 1x200G M1,,,M1101353-001,
SC17B22925,CABLE DR FAN Cable,,,M1243955-001,
SH47B03517,HEATSINK CPU HS,,,No MSPN,
03GX743,MEMORY HMAA8GR7CJR4N-XN 64G 2Rx4 M1,,,M1194241-001,
SF17A96531,FAN FAN 12VDC ASSY FAN DUAL ROTOR 40X56,,,M1174441-001,
SB27B26156,BDPLANAR S2180 MB MVT,,,M1130000-002,
SM17A83126,MECH_ASM C2184_SLIDE RAIL,,,M1183378-904,
SB27B26640,BDPLANAR C2184 PVT MB BOM B,,,M1176261-002,
SF17B20790,FAN System_4028,,,M1202127-002,
02JG632,MEMORY M 32G 2RX4 2666 Z11B M1,,,M1093858-001,
SC87B07488,CHASSIS CHAS MECH-L3 WCS S2180 E,,,M1153797-002,
SL17A78783,LABEL Shock Watch Label,,,No MSPN,
STA7B08291,ECAT_TLA C2184 PVT SCM assembly,,,M1180245-908,
STA7B26151,ECAT_TLA S2180 E1.L BP MVT,,,M1131308-002,
SC57A96526,CARDPOP PCBA+MECH RISER CARD W/CAGE X16,,,M1131315-002,
02YH296,MEMORY M 32G 1RX4 3200 Z32D M1,,,M1152909-001,
SM27A90289,MECHANICAL C2184_E1S_Latch_Ingrasys,,,M1152277-003,
SC17A95198,CABLE Fan Cable For Single Rotator,,,M1213925-001,
02YH833,SSD S MZ1LB960HBJR-00AMV M.2 M1,,,M1157644-001,
SM27A90255,MECHANICAL C2184-PCIE-LP-DUMMY,,,M1183377-001,
SS17A57437,SCREW #632 x 10mm Flat Philips,,,M1073662-001,
SM37B00223,MEMORY MTC40F2046S1RC48BA1 64G W/CE M1,,,No MSPN,
SM37A91259,MEMORY S M393A2K40DB2-CVF 16G M1aHM,,,M1150893-001,
SC17A61093,CABLE 2.0m 100G QSFP28 Cable,,,M1069303-001,
SSS7A75345,SSD MZCL27T6HBLA-00AMV E1.S M1,,,M1208847-001,
SM37A68885,MEMORY MTA36ASF8G72PZ-3G2B2 64G M1a,,,M1143861-001,
SSS7A75214,SSD Sam MZ1LB3T8HMLA-000MV M.2 M1a,,,M1089600-001,
SM37A91282,MEMORY MTA36ASF4G72PZ-3G2R1 32G M1a,,,M1194278-001,
SSS7A75211,SSD Kio KXD5DLN13T84 3.84T M.2 M1,,,M1157627-001,
SSS7A75212,SSD Kio KXD5DLN13T84 3.84T M.2 M1a,,,M1157627-001,
SM37A91261,MEMORY HMA84GR7CJR4N-WMT 32G M1aHM,,,M1103679-001,
SM37B06500,MEMORY MTA18ASF2G72PZ-3G2R1 16G M1a,,,M1194277-001,
SC57A94513,CARDPOP C2288 DVT Riser2,,,M1193254-902,
SC57A94516,CARDPOP C2288 DVT Riser1,,,M1196371-902,
SC57B08290,CARDPOP C2184 PVT GP Riser,,,M1207354-901,
SL27A17004,LATCH C2184_E1S_Latch,,,M1152277-003,
SC17A98634,CABLE 1.5m Relay Cable IN-F,,,M1168810-001,
SC17B06475,CABLE Fan Cable For Dual Rotator,,,M1200985-001,
SC57B08289,CARDPOP C2184 PVT Riser2,,,M1182880-001,
SM27A46788,"MECHANICAL Cable Tie, Rel. Latch, 15"" L",,,No MSPN,
SB47A92551,BRACKET Toolless PCIe Bracket,,,M1129049-002,
SC17B05695,CABLE CBL PCB012700160-1 FANS 0-2,,,M1157196-001,
02YH360,SSD_ASM HFS3T8GD0FEI-A430A 3.84 M.2 M1,,,M1156144-001,
03GY719,MEMORY HMA82GR7DJR4N-XN 16G M1,,,M1171185-001,
SA27B07279,AIRDUCT PSU Baffle,,,M1072682-001,
SM27B07278,MECHANICAL Mylar Fan Cable Shield,,,M1125434-001,
SHD7A74426,HDD ST16000NM007G 16T 3.5 HDD M1a,,,M1128012-001,
SM37A91231,MEMORY HMAA4GR7AJR4N-XN 32G 1RX4 M1,,,M1177401-001,
SM37A91232,MEMORY HMAA4GR7AJR4N-XN 32G 1RX4 M1a,,,M1177401-001,
SM37B06003,MEMORY Sam M393A4K40EB3-CWE 32G M1a,,,M1193831-001,
SC17B00240,CABLE 2.0m 100G QSFP28 Cable,,,M1038991-001,
SC17B00239,CABLE CBL INT 450MM C2190 OCULINK FPGA,,,M1161756-002,
SC87B01854,CHASSIS CHAS EM-L6 C2190 MB WITH 1G DRAM,,,No MSPN,
SM37B31921,MEMORY S M321RAGA0B20-CWK 128 4Rx4 M1a,,,M1216324-001,
SSA7B32767,SP Intel SPR 8487C EVS-ES2 Q183 M1,,,M1267252-001,
SC17A64696,CABLE 2m Fiber Cable,,,X948403-001,
SM17A48745,MECH_ASM OCS6100 48U HBI Rack Asm,,,M1034774-002,
SM17B04065,MECH_ASM C2080 PCIe SSD Tray Bracket Asm,,,M1140225-001,
SM37B07918,MEMORY S M393A2K40EB3-CWE 16G 1RX4 M1a,,,M1193832-001,
SSS7A75390,SSD H HFS1T9GEEWX132N 2T E1.S M1a,,,M1205999-001,
SC17B07497,CABLE 485mm Fan Cable-JPC,,,M1099754-001,
SC87B34274,CHASSIS OCS S2130 V2 Chassis Asm,,,M1122489-004,
SF17A97092,FAN FAN 12VDC 40MM DELTA CN,,,M1180334-001,
SSS7A43357,SSD H HFS960GD0FEG-A430A M.2 -M1,,,M1116291-001,
SSS7A75293,SSD S MZ1LB3T8HALA-00AMV 3.84T M1,,,M1157642-001,
SL17A97217,LABEL S2130 V2 Agency Label - HGY,,,No MSPN,
SL17B09403,LABEL S2130 V2 Agency Label - Ullo,,,No MSPN,
03GX118,CABLE 140mm S2130 Fan Cable,,,M1082268-001,
03GX123,CABLE 495mm S2130 Power Cable,,,M1082269-001,
03GX187,CABLE S2130 V2 SAS Cable Asm,,,M1122549-002,
4TA7A79714,PCBA+MECH MOTHERBOARD S2180,,,M1130000-002,
4TA7A81293,Backplane S2180 E1.S,,,M1152284-002,
4X97A72690,140mm S2130 Fan Cable,,,No MSPN,
4X97A72694,600mm S2130 HDD 8-11 Cable,,,No MSPN,
4X97A72695,495mm S2130 Power Cable,,,No MSPN,
4X97A76315,S2130 V2 SAS Cable Asm,,,No MSPN,
SC87B23184,CHASSIS CHAS MECH-L3 WDS S2180 S,,,M1131272-002,
SL17B08615,LABEL S2180E Agency Label Kit - MTY,,,M1157023-004,
SL17B09507,LABEL S2180S Agency Label Kit - MTY,,,M1126553-004,
STA7B03383,ECAT_TLA S2110 2U LES Comp Node I-A,,,M1067745-002,
STA7B26150,ECAT_TLA S2180 E1.S BP MVT,,,M1152284-002,
STA7B26152,ECAT_TLA S2180 Riser butterfly MVT,,,M1131315-002,
STA7B26153,ECAT_TLA S2180 X16 Riser MVT,,,M1131314-002,
STA7B26154,ECAT_TLA S2180 X24 Riser MVT,,,M1131312-002,
STA7B26155,ECAT_TLA S2180 OCP Mezz MVT,,,M1131310-002,
SC17B06474,CABLE Fan Cable with Intrusion Switch,,,M1200986-001,
SL27A17003,LATCH C2184_M1152277-900,,,M1152277-900,
SSS7A75367,SSD MZCLO1T9HCJR-00AMZ 2T E1.S M1,,,M1206003-001,
SM37B23578,MEMORY S M321R8GA0BB0-CQK 64G 2Rx4 M1,,,M1205936-001,
SF17A98336,FAN SN650C MLK 40mm 12V Fan-TH,,,M1180334-001,
SSS7B27313,SSD WUS5BB1A1E9ELE8 15.36T E1.L M1,,,M1244733-001,
SSS7B27393,SSD MZEL215THBLA-00AMV 15.36T E1.L M1,,,M1183099-001,
SPU7B00203,PDU PDU D2034 STANDARD VERTICAL 48U,,,M1155224-001,
SM17A92559,MECH_ASM 1047mm Slide Rail Extension,,,M1173314-001,
SM17A65427,MECH_ASM J2010 JBOD Rail Kit,,,M1027007-001,
SC17B05696,CABLE CBL PCB012700159-1 FANS,,,M1157195-001,
02JK180,HDD T 12T 3.5 SATA HDD M1,,,No MSPN,
SHD7A53300,HDD T MG07ACA12TA SATA 12T-M1,,,M1111151-001,
SHD7A53301,HDD T MG07ACA12TA SATA 12T-M1,,,M1111151-001,
SM27B05157,MECHANICAL OCP_3_Slot_Filler,,,M1249503-001,
STA7B26669,ECAT_TLA C2184 PVT SCM assembly BOM B,,,M1180245-909,
SC17B05697,CABLE CBL PCB012700162-1 PWR SNGL SKT,,,M1131303-001,
SC17B07281,CABLE CBL EMASSY POWER SNGL SCKT NON-RLR,,,M1131304-001,
SC17A97103,CABLE 160mm Power CPU to Riser-F,,,M1140330-001,
SF17A97785,FAN System_4028,,,M1202127-001,
SS17A35303,"SCREW Screw 8-32, 5/16"" L, Pan Head",,,No MSPN,
SC87B04091,CHASSIS C2288_2U_CHASSIS_assy,,,No MSPN,
SM27A46786,"MECHANICAL Washer,  1"" OD, 0.188"" ID",,,No MSPN,
SC17B05694,CABLE CBL PCB012700164-1 PMBUS SNGL SKT,,,M1131302-001,
SM17A82995,MECH_ASM C2184-PSU-DUCT-ASM,,,M1183193-002,
0000002JJ953,LINECORD PDU Jumper,,,M1162158-003,
02YG188,MEMORY S 32G 2RX4 2933 D-Die M1,,,M1150894-001,
SC57B08288,CARDPOP C2184 PVT Riser1,,,M1182878-001,
SM27B21754,MECHANICAL C2288_Riser2_Filler,,,M1239943-001,
SH47B20795,HEATSINK CPU_RHS,,,M1242442-001,
02YE614,MEMORY M 32G 2Rx4 2666 Z21C M1,,,M1145207-001,
SC17B07494,CABLE 1380mm Temp Sensor Cable-ICT,,,M1082274-001,
SH47B10642,HEATSINK HTSINK MASSY REMOTE SNGL SCKT,,,M1131274-001,
SC57A97211,CARDPOP PCBA RISER CARD PCIE X16 AMD,,,M1102559-001,
SL17A48180,LABEL Rack Door Notice,,,No MSPN,
SB47B07166,BRACKET AVA Card Air Blocker-AVC,,,M1175267-001,
SC17A61241,CABLE QSFP28 Cable,,,M1132732-001,
SB27A88121,BDPLANAR C2288 EVT2 MB,,,No MSPN,
0000002JJ952,LINECORD PDU Jumper,,,M1162158-002,
SM27A81214,MECHANICAL Fan Cable Clip,,,M1013167-001,
03GY740,HDD Tos MG09ACP18TA 18T 3.5/o M1,,,M1187148-001,
SM27A46792,MECHANICAL Washer  1 OD 0.219 ID,,,No MSPN,
SM27B23626,MECHANICAL C2288_DIMM_FOAM,,,M1243959-001,
4XB7A83032,WUH721818AL4206 18T SED HDD M1,,,M1143307-001,
02YG186,NETWRK_CRD MCX515A-CCAT_C11 100G 1P M1,,,M1146245-001,
SC17A75610,CABLE 1ft CAT5E RJ12 to RJ45,,,M1140527-001,
03GY303,HDD ST14000NM0001 14T 3.5 w/o M1,,,M1136743-001,
SM27A90268,MECHANICAL E1S_DUMMY,,,M1186417-002,
SM27A46789,"MECHANICAL Cable Tie, 6"" Long, Nature",,,No MSPN,
SC17A57442,CABLE 450mm 12 HDD S/P Cable,,,M1041952-001,
SC17B22926,CABLE DR FAN Cable,,,M1243955-001,
SC57B26643,CARDPOP C2184 PVT Riser1 BOM B,,,M1182878-002,
SC57B26665,CARDPOP C2184 PVT Riser2 BOM B,,,M1182880-002,
SH47B03518,HEATSINK CPU HS,,,No MSPN,
SL17B21702,LABEL C2030 V2 Agency Label - Ullo,,,M1123771-008,
SM37B28938,MEMORY HMABAGL7CBR4N-XN 128G 4RX4 M1a,,,M1243032-001,
SHD7B32531,HDD ST20000NM016D 20T 3.5 SATA HDD M1,,,M1259404-001,
SHD7B30887,HDD ST18000NM0182 18T SAS SED HDD M1,,,M1254195-001,
SSS7A75323,SSD HFS960GDE0X089N 960G M.2 M1,,,M1178242-001,
SC57A85603,CARDPOP C2988 EVT Riser1,,,No MSPN,
SC57A85606,CARDPOP C2988 EVT Riser2,,,No MSPN,
SS17A35304,SCREW Screw 10-32 5/16 L Pan Head,,,No MSPN,
SC57A85617,CARDPOP C2184 EVT2 Riser2,,,No MSPN,
SM27B05156,MECHANICAL OCP_3_Slot_Filler,,,No MSPN,
4X77A81881,Sam M393A4K40EB3-CWE 32G M1,,,M1193831-001,
SL17A97093,LABEL LABEL REGULATORY SAFETY C-2030,,,M1076215-004,
SC17A57441,CABLE 410mm 12 HDD S/P Cable,,,M1041951-001,
SL17B02954,LABEL Re-Timer Storage Controller Label,,,No MSPN,
SC17A95200,CABLE Front Intrusion Switch Cable,,,M1210173-001,
SC17A98793,CABLE Fan cable for single rotator,,,No MSPN,
SC87B28814,CHASSIS C9887_CHASSIS_M1,,,No MSPN,
SSS7B29916,SSD Int SSDPFWKX153T1D 15.36T E1.L M1,,,M1251816-001,
SH47A97748,HEATSINK C2030 CPU Heatsink D-TH,,,M1098874-001,
SSA7A67156,SP CLX 8272CL 26C/2.6G/195W/35.75M,,,M1102906-001,
SSS7B25688,SSD S MZ7L3960HCJR-00AMV 960G M1,,,M1192107-001,
SSS7B29132,SSD MZCLO7T6HBLA-00AMZ 7.68T E1.S M1a,,,M1206007-001,
SM37B31919,MEMORY H HMCT04MEERA 128GB 4Rx4 M1a,,,M1236707-001,
SSS7B29130,SSD HFS7T6GEEWX132N 7.68T E1.S M1a,,,M1206001-001,
SP57A53408,PWR_SUPPLY Artesyn PS1600H 1600W w BIS,,,X900301-001,
0000001DE023,PWR_SUPPLY 1600W PL1600H,,,X900304-001,
SB27A85097,BDPLANAR J2010 JBOD Main Board,,,M1086966-001,
SC17A85104,CABLE J2010 JBOD Mini-SAS Chain Cable,,,M1027871-001,
SHD7A74348,HDD ST ST12000NM007G 12T 3.5 M1,,,M1158245-001,
SC57A85098,CARDPOP J2010 JBOD DC PDB,,,M1023580-002,
SC57A85096,CARDPOP J2010 JBOD Midplane,,,M1086965-001,
SC17B07490,CABLE 165mm MB to PDB Cable-JPC,,,M1013205-001,
SC57A85101,CARDPOP J2010 JBOD IO Board,,,M1023585-001,
SSS7A06750,SSD Sam PM883 960G 2.5 SATA6G SSD,,,M1093853-001,
SC57A33163,CARDPOP TPM 2.0 Card SV5270G3,,,M1039577-001,
SF17A85113,FAN J2010 JBOD Fan Module,,,M1082048-001,
SM27A90202,MECHANICAL C2184-DDR5-Memory-Dummy,,,No MSPN,
SSS7A43209,SSD Hy SE4011 960G 2.5 SATA M1-A,,,M1084402-001,
SM27A61866,MECHANICAL MAGNESIUM INNER PERF BLOCKING,,,No MSPN,
SC17A67113,CABLE QSFP Breakout cable 3M,,,M1113209-001,
SM37A91268,MEMORY S M386AAG40MMB-CVF 128G M1aHM,,,M1125238-001,
SC57A85099,CARDPOP J2010 JBOD AC PDB,,,M1023578-001,
SL17A91027,LABEL M1 Li-Ion UN3481 Label,,,No MSPN,
SC57A85100,CARDPOP J2010 JBOD Fan Board,,,M1023603-001,
SM27A49502,MECHANICAL Rear wall mylar L,,,No MSPN,
SM27A49504,MECHANICAL PCIE bracket mylar,,,No MSPN,
SM27A90254,MECHANICAL C2184-PCIE-LP-DUMMY,,,No MSPN,
SL17B21699,LABEL C2030 V1 Agency Label - Ullo,,,M1076215-009,
SC17A64838,CABLE FCI - 10110818-2010LF - 10GE-DAC,,,No MSPN,
SL17B04061,LABEL C2030 V2 Agency Label - Ullo,,,No MSPN,
SC17A85111,CABLE J2010 JBOD 300mm 12V Cable,,,M1027847-001,
SL17B23649,LABEL C2080 Agency Label - Ullo,,,M1148134-005,
SL17B32826,LABEL C2080 Agency Label - Ullo,,,M1148134-007,
SC57A96523,CARDPOP PCBA+MECH BACKPLANE SNGL SCKT RL,,,M1131308-002,
SC57A96525,CARDPOP PCBA+MECH RISER CARD WITH CAGE,,,M1131314-002,
SHD7B34882,HDD WUD722020AL4D07 Athens-D 20T HDD M1,,,M1263495-001,
SC17A95201,CABLE CP Power Cable,,,M1183375-001,
SC17A98794,CABLE Fan cable for daul rotator,,,No MSPN,
SC17A95202,CABLE CP Uart&Usb Cable,,,M1183376-001,
SSA7B21711,SP Intel SPR ES0 Q0KL,,,M1218476-001,
SS17A92550,SCREW M3 x 4mm Torx T10 Screw,,,M1129046-001,
SS17A92556,SCREW M3.5 x 5mm Pan Torx T8,,,M1171396-001,
STA7B25765,ECAT_TLA Glacier Peak Card-M1197260-911,,,M1197260-911,
SM37B33474,MEMORY HMCGY4MEBRB 48G 1RX4 4800 M1,,,M1255001-001,
SM17B19846,MECH_ASM 1047mm Slide Rail Ext I-MX,,,M1173314-001,
SB27A00778,BDPLANAR Helium_4S TLA,,,No MSPN,
SF17A38760,"FAN Fan Assembly, Proton, Delta",,,M1150382-001,
SM17A24401,"MECH_ASM Assm, Upper Shuttle Filler",,,No MSPN,
SP27B31230,PAD TIM Pad PE8110 Top,,,M1246626-001,
SP27B31231,PAD TIM Pad PE8110 Bottom,,,M1246627-001,
SSS7A43362,SSD S MZ1LB1T9HALS-00AMV M1-Kr,,,M1077134-002,
SSS7B26058,SSD HFS1T9GDC0X139N 1.92T M.2 SSD M1a,,,M1143857-002,
SB27B26642,BDPLANAR C2184 PVT MB BOM D,,,M1176261-004,
SB27B28802,BDPLANAR C9887 MB-DV A(GCE-CN+R+1st),,,M1263156-001,
SB27B28803,BDPLANAR C9887 MB-DV B(GCE-TW+R+2nd),,,M1263544-001,
SF17B09936,FAN C9887-B_FAN_MODULE,,,No MSPN,
SSA7B37738,SP SPR 8473C E5 Q23G paid sample,,,M1268450-001,
SSA7B35535,SP SPR 8455CL E4 Q20G paid sample,,,M1262019-001,
SM37A21374,MEMORY MTA36ASF4G72PZ-2G6E1 32G M1 AVAP,,,M1093858-001,
SHD7B05975,HDD ST20000NM012D 20T SAS HDD M1a AVAP,,,M1208848-001,
SHD7B05977,HDD ST20000NM011D 20T SATA HDD M1a AVAP,,,M1208850-001,
SSS7B25687,SSD S MZELB15THMLA-00AMV E1.L M1a AVAP,,,M1175960-001,
SSS7B25689,SSD S MZ7L3960HCJR-00AMV 960G M1a AVAP,,,M1192107-001,
SSS7B27314,SSD WUS5BB1A1E9ELE8 15.36T E1.L M1a AVAP,,,M1244733-001,
SSS7B27394,SSD MZEL215THBLA-00AMV E1.L M1a AVAP,,,M1183099-001,
SSS7B29917,SSD I SSDPFWKX153T1D 15.36 E1.L M1a AVAP,,,M1251816-001,
SM37A91228,MEMORY MTA18ASF2G72PZ-3G2J3 16G M1a AVAP,,,M1171181-001,
SHD7B37835,HDD ST16000NM021J 3.5 SATA HDD M1a AVAP,,,M1235118-001,
SM37A91197,MEMORY S M386AAG40BM3-CWE 128G M1a AVAP,,,M1193090-001,
SM37A91269,MEMORY S M386AAG40BM3-CWE M1aHM AVAP,,,M1193090-001,
SM37A91267,MEMORY S M393A8G40BB4-CWE 64G M1aHM AVAP,,,M1194271-001,
SSS7A75310,SSD Int M1098924-001 M.2 960G M1a AVAP,,,M1098924-001,
SSS7B25686,SSD S MZELB15THMLA-00AMV E1.L M1 AVAP,,,M1175960-001,
SSS7B29131,SSD Sam MZCLO7T6HBLA-00AMZ E1.S M1 AVAP,,,M1206007-001,
SM37A68818,MEMORY S M393A2K40CB2-CVF 16G M1 AVAP,,,M1168175-001,
SM37A91227,MEMORY MTA18ASF2G72PZ-3G2J3 16G M1 AVAP,,,M1171181-001,
SHD7B37833,HDD ST16000NM021J 3.5 SATA HDD M1 AVAP,,,M1235118-001,
SSS7B23721,SSD HFS960GDC0X139N 960G M.2 SSD M1 AVAP,,,M1143858-002,
SSS7B27311,SSD HFS3T8GDC0X139N PE6110 M.2 M1 AVAP,,,M1156144-002,
SSS7B26057,SSD HFS1T9GDC0X139N 1.92T M.2 M1 AVAP,,,M1143857-002,
SSA7B10105,SP Intel SPR QS 56C 350W Q0ML M1,,,No MSPN,
01PG999,CARDPOP Arsenic 2x16 PCIe for M1,,,No MSPN,
02JJ941,SP CLX 8280L 28C/2.7G/205W/38.5M M1,,,No MSPN,
02JJ943,HEATSINK Heatsink AVA Card M.2 M1,,,M1091965-001,
02YF103,SP SP SKL PT 8160 24C 2.1G 150W M1,,,No MSPN,
02YH517,SP CLX 8249C 26C/2.10G/150W/35.75M M1,,,M1116393-001,
4X77A08628,M 16G 1RX4 PC4-2933 1.2V M1,,,M1120781-001,
4X77A64923,M 64G 4RX4 2933 Z21C M1,,,No MSPN,
4X77A65033,MTA36ASF4G72PZ-3G2R1 32G M1,,,M1194278-001,
4X77A81938,MTA18ASF2G72PZ-3G2R1 16G M1,,,M1194277-001,
4X77A81950,MTA36ASF8G72PZ-3G2E1 64G M1,,,M1158491-001,
4X77A82305,S M393A2K40EB3-CWE 16G 1RX4 M1,,,M1193832-001,
4XB7A64347,ST18000NM019J 18TB 3.5 w/o M1,,,M1161591-001,
4XB7A69812,HFS3T8GEEWX091N 3.84T E1.S M1,,,M1173423-001,
4XB7A69919,ST16000NM007G 16T 3.5 HDD M1,,,No MSPN,
4XB7A81852,ST20000NM012D 20T SAS HDD M1,,,M1208848-001,
4XB7A81853,ST20000NM011D 20T SATA HDD M1,,,M1208850-001,
4XB7A81854,HFS7T6GEEWX091N 7.68T E1.S M1,,,M1190036-001,
4XB7A81858,H HFS960GDE0X098N 960G M.2 M1,,,M1204900-001,
4XB7A83031,WUS4AB0A1DAELE7 15.36T E1.L M1,,,M1154387-001,
4XB7A83637,HFS960GDC0X139N 960G M.2 SSD M1,,,No MSPN,
4XB7A83677,S MZ7L3960HCJR-00AMV 960G M1,,,No MSPN,
SSS7A75318,SSD HFS3T8GEEWX091N 3.84T E1.S M1a AVAP,,,M1173423-001,
SSD7B26470,SSD_ASM HFS7T6GEEWX091N 7.68T E1.S M1,,,No MSPN,
SM27A98395,MECHANICAL CLIP SUPPORT PCIE,,,M1082504-001,
SM27A15338,MECHANICAL CPU HS clip,,,M1013188-001,
SSS7A75392,SSD H HFS3T8GEEWX132N 4T E1.S M1a AVAP,,,M1206000-001,
SM37B39625,MEMORY HMAG74EXNRA 16G 1RX4 M1aAVAP,,,M1249634-001,
SSS7B00300,SSD MZCLO1T9HCJR-00AMZ 2T E1.S M1a AVAP,,,M1206003-001,
SC87B04356,CHASSIS C2080 1U Chassis Kit I-MX,,,M1172998-001,
SP27B31228,PAD TIM Pad PM9A3 Top,,,M1177174-001,
SP27B31229,PAD TIM Pad PM9A3 Bottom,,,M1177173-001,
SSG7B28177,SWITCH 1G Mgmt Switch-M1 MX,,,M1011427-001,
SSS7A75342,SSD HFS7T6GEEWX091N 7.68T E1.S M1a,,,M1190036-001,
SHD7A74425,HDD ST16000NM007G 16T 3.5 HDD M1,,,M1128012-001,
SH47B34161,HEATSINK C2080 CPU Heatsink D-CH,,,M1140201-001,
SL27B34524,LATCH C2184_E1S_Latch-SIT (trimming),,,M1152277-003,
SM27A94220,MECHANICAL C2184_E1S_Latch_ST,,,M1152277-900,
SL17B29114,LABEL C2080 Agency Label - Ullo,,,M1148134-006,
SC87B08588,CHASSIS C2184-CHASSIS-TTM,,,No MSPN,
SL17B31047,LABEL C2184.12 Agency-LSTC M1241098-002,,,M1241098-002,
SM17A82993,MECH_ASM C2184-PSU-DUCT-ASM,,,M1183193-002,
SM27A90251,MECHANICAL C2184-PCIE-FH-DUMMY,,,No MSPN,
SS17A93085,SCREW C2184_SCREW_OBS_M1131291-001,,,M1131291-001,
STA7B33629,ECAT_TLA Glacier Peak-DVT2_M1256790-900,,,M1256790-900,
SM37B28936,MEMORY MTA36ASF8G72LZ-3G2F1 64G M1a AVAP,,,M1249816-001,
SC17A89804,CABLE 1m QSFP28 100G DAC Y Cable-A,,,M1113205-001,
SM37B28654,MEMORY S M321R6GA0BB0-CQKZH 48G M1 AVAP,,,M1250643-001,
SP57A85115,PWR_SUPPLY Artesyn PS1650 1650W PSU,,,M1067330-001,
4XG7A85386,Platinum 8280L 28C 205W 2.7GHz,,,No MSPN,
SC17A96521,"CABLE CBL EMASSY,POWER,SNGL SCKT",,,M1131303-001,
SC17A96522,"CABLE CBL EMASSY,POWER,SNGL SCKT,NON-RLR",,,M1131304-001,
SC17A96529,"CABLE CBL EMASSY,CABLE,FAN,FANS",,,M1157195-001,
SC57B37750,CARDPOP PCIe Re-Timer Card,,,M1104230-002,
SF17B20787,FAN System_4056,,,M1186416-003,
STA7B35589,ECAT_TLA Celestial Peak FPGA Card,,,M1096519-006,
4C57A82230,C2184_DC-SCM A3-PV,,,M1180245-908,
4B27A84997,C2184 Motherboard BOM A PVT Option,,,M1176261-001,
SL17B26608,LABEL Agency label - LSTC M1241030-001,,,M1241030-001,
